job uses node node463
LAMMPS (5 Nov 2016)
Running on 1 partitions of processors
pair lj/cut/coul/debye ecoul 104 42 -0.000000
pair lj/cut/coul/debye evdwl 104 43 0.000000
pair lj/cut/coul/debye ecoul 104 43 -0.000000
pair lj/cut/coul/debye evdwl 104 44 0.000000
pair lj/cut/coul/debye ecoul 104 44 -0.000000
pair lj/cut/coul/debye evdwl 104 16 0.000000
pair lj/cut/coul/debye ecoul 104 16 -0.000000
pair lj/cut/coul/debye evdwl 104 19 0.000000
pair lj/cut/coul/debye ecoul 104 19 -0.003512
pair lj/cut/coul/debye evdwl 104 20 0.000000
pair lj/cut/coul/debye ecoul 104 20 -0.000000
pair lj/cut/coul/debye evdwl 104 22 0.000000
pair lj/cut/coul/debye ecoul 104 22 -0.000000
pair lj/cut/coul/debye evdwl 104 23 0.000000
pair lj/cut/coul/debye ecoul 104 23 -0.000000
pair lj/cut/coul/debye evdwl 104 24 0.000000
pair lj/cut/coul/debye ecoul 104 24 -0.010428
pair lj/cut/coul/debye evdwl 104 25 0.000000
pair lj/cut/coul/debye ecoul 104 25 -0.000000
pair lj/cut/coul/debye evdwl 104 26 0.000000
pair lj/cut/coul/debye ecoul 104 26 -0.000000
pair lj/cut/coul/debye evdwl 104 27 0.000000
pair lj/cut/coul/debye ecoul 104 27 -0.000000
pair lj/cut/coul/debye evdwl 104 28 0.000000
pair lj/cut/coul/debye ecoul 104 28 -0.000000
pair lj/cut/coul/debye evdwl 104 29 0.000000
pair lj/cut/coul/debye ecoul 104 29 -0.000000
pair lj/cut/coul/debye evdwl 104 30 0.000000
pair lj/cut/coul/debye ecoul 104 30 0.003895
pair lj/cut/coul/debye evdwl 104 31 0.000000
pair lj/cut/coul/debye ecoul 104 31 -0.004548
pair lj/cut/coul/debye evdwl 104 32 0.000000
pair lj/cut/coul/debye ecoul 104 32 0.003181
pair lj/cut/coul/debye evdwl 104 33 0.000000
pair lj/cut/coul/debye ecoul 104 33 -0.000000
pair lj/cut/coul/debye evdwl 104 34 0.000000
pair lj/cut/coul/debye ecoul 104 34 -0.000000
pair lj/cut/coul/debye evdwl 104 35 0.000000
pair lj/cut/coul/debye ecoul 104 35 -0.000000
pair lj/cut/coul/debye evdwl 104 37 0.000000
pair lj/cut/coul/debye ecoul 104 37 -0.000000
pair lj/cut/coul/debye evdwl 104 45 0.000000
pair lj/cut/coul/debye ecoul 104 45 -0.000000
pair lj/cut/coul/debye evdwl 104 46 0.000000
pair lj/cut/coul/debye ecoul 104 46 -0.007005
pair lj/cut/coul/debye evdwl 104 47 0.000000
pair lj/cut/coul/debye ecoul 104 47 -0.000000
pair lj/cut/coul/debye evdwl 104 48 0.000000
pair lj/cut/coul/debye ecoul 104 48 -0.000000
pair lj/cut/coul/debye evdwl 104 49 0.000000
pair lj/cut/coul/debye ecoul 104 49 -0.000000
pair lj/cut/coul/debye evdwl 104 50 0.000000
pair lj/cut/coul/debye ecoul 104 50 -0.000000
pair lj/cut/coul/debye evdwl 104 52 0.000000
pair lj/cut/coul/debye ecoul 104 52 -0.000000
pair lj/cut/coul/debye evdwl 104 51 0.000000
pair lj/cut/coul/debye ecoul 104 51 -0.000000
pair lj/cut/coul/debye evdwl 104 53 0.000000
pair lj/cut/coul/debye ecoul 104 53 -0.013907
pair lj/cut/coul/debye evdwl 104 54 0.000000
pair lj/cut/coul/debye ecoul 104 54 -0.000000
pair lj/cut/coul/debye evdwl 104 55 0.000000
pair lj/cut/coul/debye ecoul 104 55 -0.007007
pair lj/cut/coul/debye evdwl 104 56 0.000000
pair lj/cut/coul/debye ecoul 104 56 -0.000000
pair lj/cut/coul/debye evdwl 104 57 0.000000
pair lj/cut/coul/debye ecoul 104 57 -0.011453
pair lj/cut/coul/debye evdwl 104 58 0.000000
pair lj/cut/coul/debye ecoul 104 58 -0.010267
pair lj/cut/coul/debye evdwl 104 59 0.000000
pair lj/cut/coul/debye ecoul 104 59 -0.000000
pair lj/cut/coul/debye evdwl 104 60 0.000000
pair lj/cut/coul/debye ecoul 104 60 -0.000000
pair lj/cut/coul/debye evdwl 104 61 0.000000
pair lj/cut/coul/debye ecoul 104 61 -0.000000
pair lj/cut/coul/debye evdwl 104 62 0.000000
pair lj/cut/coul/debye ecoul 104 62 0.005621
pair lj/cut/coul/debye evdwl 104 7 0.000000
pair lj/cut/coul/debye ecoul 104 7 -0.000000
pair lj/cut/coul/debye evdwl 104 8 0.000000
pair lj/cut/coul/debye ecoul 104 8 -0.000000
pair lj/cut/coul/debye evdwl 104 9 0.000000
pair lj/cut/coul/debye ecoul 104 9 -0.000000
pair lj/cut/coul/debye evdwl 104 11 0.000000
pair lj/cut/coul/debye ecoul 104 11 -0.000000
pair lj/cut/coul/debye evdwl 104 12 0.000000
pair lj/cut/coul/debye ecoul 104 12 -0.000000
pair lj/cut/coul/debye evdwl 104 38 0.000000
pair lj/cut/coul/debye ecoul 104 38 -0.000000
pair lj/cut/coul/debye evdwl 104 13 0.000000
pair lj/cut/coul/debye ecoul 104 13 -0.000000
pair lj/cut/coul/debye evdwl 104 14 0.000000
pair lj/cut/coul/debye ecoul 104 14 -0.000000
pair lj/cut/coul/debye evdwl 104 15 0.000000
pair lj/cut/coul/debye ecoul 104 15 0.001371
pair lj/cut/coul/debye evdwl 104 17 0.000000
pair lj/cut/coul/debye ecoul 104 17 0.002285
pair lj/cut/coul/debye evdwl 104 18 0.000000
pair lj/cut/coul/debye ecoul 104 18 -0.002093
pair lj/cut/coul/debye evdwl 104 21 0.000000
pair lj/cut/coul/debye ecoul 104 21 -0.003073
pair lj/cut/coul/debye evdwl 105 0 0.000000
pair lj/cut/coul/debye ecoul 105 0 0.000000
pair lj/cut/coul/debye evdwl 105 1 0.000000
pair lj/cut/coul/debye ecoul 105 1 0.000000
pair lj/cut/coul/debye evdwl 105 2 0.000000
pair lj/cut/coul/debye ecoul 105 2 0.000000
pair lj/cut/coul/debye evdwl 105 3 0.000000
pair lj/cut/coul/debye ecoul 105 3 0.000000
pair lj/cut/coul/debye evdwl 105 4 0.000000
pair lj/cut/coul/debye ecoul 105 4 0.000000
pair lj/cut/coul/debye evdwl 105 5 0.000000
pair lj/cut/coul/debye ecoul 105 5 0.000000
pair lj/cut/coul/debye evdwl 105 6 0.000000
pair lj/cut/coul/debye ecoul 105 6 0.000000
pair lj/cut/coul/debye evdwl 105 36 0.000000
pair lj/cut/coul/debye ecoul 105 36 0.000000
pair lj/cut/coul/debye evdwl 105 39 0.000000
pair lj/cut/coul/debye ecoul 105 39 0.000000
pair lj/cut/coul/debye evdwl 105 40 0.000000
pair lj/cut/coul/debye ecoul 105 40 0.000000
pair lj/cut/coul/debye evdwl 105 41 0.000000
pair lj/cut/coul/debye ecoul 105 41 0.000000
pair lj/cut/coul/debye evdwl 105 42 0.000000
pair lj/cut/coul/debye ecoul 105 42 0.000000
pair lj/cut/coul/debye evdwl 105 43 0.000000
pair lj/cut/coul/debye ecoul 105 43 0.000000
pair lj/cut/coul/debye evdwl 105 44 0.000000
pair lj/cut/coul/debye ecoul 105 44 0.000000
pair lj/cut/coul/debye evdwl 105 16 0.000000
pair lj/cut/coul/debye ecoul 105 16 0.000000
pair lj/cut/coul/debye evdwl 105 19 0.000000
pair lj/cut/coul/debye ecoul 105 19 0.000000
pair lj/cut/coul/debye evdwl 105 20 0.000000
pair lj/cut/coul/debye ecoul 105 20 0.000000
pair lj/cut/coul/debye evdwl 105 22 0.000000
pair lj/cut/coul/debye ecoul 105 22 0.000000
pair lj/cut/coul/debye evdwl 105 23 0.000000
pair lj/cut/coul/debye ecoul 105 23 0.000000
pair lj/cut/coul/debye evdwl 105 24 0.000000
pair lj/cut/coul/debye ecoul 105 24 0.000000
pair lj/cut/coul/debye evdwl 105 25 0.000000
pair lj/cut/coul/debye ecoul 105 25 0.000000
pair lj/cut/coul/debye evdwl 105 26 0.000000
pair lj/cut/coul/debye ecoul 105 26 0.000000
pair lj/cut/coul/debye evdwl 105 27 0.000000
pair lj/cut/coul/debye ecoul 105 27 0.000000
pair lj/cut/coul/debye evdwl 105 28 0.000000
pair lj/cut/coul/debye ecoul 105 28 0.000000
pair lj/cut/coul/debye evdwl 105 29 0.000000
pair lj/cut/coul/debye ecoul 105 29 0.000000
pair lj/cut/coul/debye evdwl 105 30 0.000000
pair lj/cut/coul/debye ecoul 105 30 -0.000000
pair lj/cut/coul/debye evdwl 105 31 0.000000
pair lj/cut/coul/debye ecoul 105 31 0.000000
pair lj/cut/coul/debye evdwl 105 32 0.000000
pair lj/cut/coul/debye ecoul 105 32 -0.000000
pair lj/cut/coul/debye evdwl 105 33 0.000000
pair lj/cut/coul/debye ecoul 105 33 0.000000
pair lj/cut/coul/debye evdwl 105 34 0.000000
pair lj/cut/coul/debye ecoul 105 34 0.000000
pair lj/cut/coul/debye evdwl 105 35 0.000000
pair lj/cut/coul/debye ecoul 105 35 0.000000
pair lj/cut/coul/debye evdwl 105 37 0.000000
pair lj/cut/coul/debye ecoul 105 37 0.000000
pair lj/cut/coul/debye evdwl 105 45 0.000000
pair lj/cut/coul/debye ecoul 105 45 0.000000
pair lj/cut/coul/debye evdwl 105 46 0.000000
pair lj/cut/coul/debye ecoul 105 46 0.000000
pair lj/cut/coul/debye evdwl 105 47 0.000000
pair lj/cut/coul/debye ecoul 105 47 0.000000
pair lj/cut/coul/debye evdwl 105 48 0.000000
pair lj/cut/coul/debye ecoul 105 48 0.000000
pair lj/cut/coul/debye evdwl 105 49 0.000000
pair lj/cut/coul/debye ecoul 105 49 0.000000
pair lj/cut/coul/debye evdwl 105 50 0.000000
pair lj/cut/coul/debye ecoul 105 50 0.000000
pair lj/cut/coul/debye evdwl 105 52 0.000000
pair lj/cut/coul/debye ecoul 105 52 0.000000
pair lj/cut/coul/debye evdwl 105 51 0.000000
pair lj/cut/coul/debye ecoul 105 51 0.000000
pair lj/cut/coul/debye evdwl 105 53 0.000000
pair lj/cut/coul/debye ecoul 105 53 0.000000
pair lj/cut/coul/debye evdwl 105 54 0.000000
pair lj/cut/coul/debye ecoul 105 54 0.000000
pair lj/cut/coul/debye evdwl 105 55 0.000000
pair lj/cut/coul/debye ecoul 105 55 0.000000
pair lj/cut/coul/debye evdwl 105 56 0.000000
pair lj/cut/coul/debye ecoul 105 56 0.000000
pair lj/cut/coul/debye evdwl 105 57 0.000000
pair lj/cut/coul/debye ecoul 105 57 0.000000
pair lj/cut/coul/debye evdwl 105 58 0.000000
pair lj/cut/coul/debye ecoul 105 58 0.000000
pair lj/cut/coul/debye evdwl 105 59 0.000000
pair lj/cut/coul/debye ecoul 105 59 0.000000
pair lj/cut/coul/debye evdwl 105 60 0.000000
pair lj/cut/coul/debye ecoul 105 60 0.000000
pair lj/cut/coul/debye evdwl 105 61 0.000000
pair lj/cut/coul/debye ecoul 105 61 0.000000
pair lj/cut/coul/debye evdwl 105 62 0.000000
pair lj/cut/coul/debye ecoul 105 62 -0.000000
pair lj/cut/coul/debye evdwl 105 7 0.000000
pair lj/cut/coul/debye ecoul 105 7 0.000000
pair lj/cut/coul/debye evdwl 105 8 0.000000
pair lj/cut/coul/debye ecoul 105 8 0.000000
pair lj/cut/coul/debye evdwl 105 9 0.000000
pair lj/cut/coul/debye ecoul 105 9 0.000000
pair lj/cut/coul/debye evdwl 105 10 0.000000
pair lj/cut/coul/debye ecoul 105 10 0.000000
pair lj/cut/coul/debye evdwl 105 11 0.000000
pair lj/cut/coul/debye ecoul 105 11 0.000000
pair lj/cut/coul/debye evdwl 105 12 0.000000
pair lj/cut/coul/debye ecoul 105 12 0.000000
pair lj/cut/coul/debye evdwl 105 38 0.000000
pair lj/cut/coul/debye ecoul 105 38 0.000000
pair lj/cut/coul/debye evdwl 105 13 0.000000
pair lj/cut/coul/debye ecoul 105 13 0.000000
pair lj/cut/coul/debye evdwl 105 14 0.000000
pair lj/cut/coul/debye ecoul 105 14 0.000000
pair lj/cut/coul/debye evdwl 105 15 0.000000
pair lj/cut/coul/debye ecoul 105 15 -0.000000
pair lj/cut/coul/debye evdwl 105 17 0.000000
pair lj/cut/coul/debye ecoul 105 17 -0.000000
pair lj/cut/coul/debye evdwl 105 18 0.000000
pair lj/cut/coul/debye ecoul 105 18 0.000000
pair lj/cut/coul/debye evdwl 105 21 0.000000
pair lj/cut/coul/debye ecoul 105 21 0.000000
pair lj/cut/coul/debye evdwl 106 0 0.000000
pair lj/cut/coul/debye ecoul 106 0 0.000000
pair lj/cut/coul/debye evdwl 106 1 0.000000
pair lj/cut/coul/debye ecoul 106 1 0.000000
pair lj/cut/coul/debye evdwl 106 2 0.000000
pair lj/cut/coul/debye ecoul 106 2 0.000000
pair lj/cut/coul/debye evdwl 106 3 0.000000
pair lj/cut/coul/debye ecoul 106 3 0.000000
pair lj/cut/coul/debye evdwl 106 4 0.000000
pair lj/cut/coul/debye ecoul 106 4 0.000000
pair lj/cut/coul/debye evdwl 106 5 0.000000
pair lj/cut/coul/debye ecoul 106 5 0.000000
pair lj/cut/coul/debye evdwl 106 6 0.000000
pair lj/cut/coul/debye ecoul 106 6 0.000000
pair lj/cut/coul/debye evdwl 106 36 0.000000
pair lj/cut/coul/debye ecoul 106 36 0.000000
pair lj/cut/coul/debye evdwl 106 39 0.000000
pair lj/cut/coul/debye ecoul 106 39 0.000000
pair lj/cut/coul/debye evdwl 106 40 0.000000
pair lj/cut/coul/debye ecoul 106 40 0.000000
pair lj/cut/coul/debye evdwl 106 41 0.000000
pair lj/cut/coul/debye ecoul 106 41 0.000000
pair lj/cut/coul/debye evdwl 106 42 0.000000
pair lj/cut/coul/debye ecoul 106 42 0.000000
pair lj/cut/coul/debye evdwl 106 43 0.000000
pair lj/cut/coul/debye ecoul 106 43 0.000000
pair lj/cut/coul/debye evdwl 106 44 0.000000
pair lj/cut/coul/debye ecoul 106 44 0.000000
pair lj/cut/coul/debye evdwl 106 16 0.000000
pair lj/cut/coul/debye ecoul 106 16 0.000000
pair lj/cut/coul/debye evdwl 106 19 0.000000
pair lj/cut/coul/debye ecoul 106 19 0.000000
pair lj/cut/coul/debye evdwl 106 20 0.000000
pair lj/cut/coul/debye ecoul 106 20 0.000000
pair lj/cut/coul/debye evdwl 106 22 0.000000
pair lj/cut/coul/debye ecoul 106 22 0.000000
pair lj/cut/coul/debye evdwl 106 23 0.000000
pair lj/cut/coul/debye ecoul 106 23 0.000000
pair lj/cut/coul/debye evdwl 106 24 0.000000
pair lj/cut/coul/debye ecoul 106 24 0.000000
pair lj/cut/coul/debye evdwl 106 25 0.000000
pair lj/cut/coul/debye ecoul 106 25 0.000000
pair lj/cut/coul/debye evdwl 106 26 0.000000
pair lj/cut/coul/debye ecoul 106 26 0.000000
pair lj/cut/coul/debye evdwl 106 27 0.000000
pair lj/cut/coul/debye ecoul 106 27 0.000000
pair lj/cut/coul/debye evdwl 106 28 0.000000
pair lj/cut/coul/debye ecoul 106 28 0.000000
pair lj/cut/coul/debye evdwl 106 29 0.000000
pair lj/cut/coul/debye ecoul 106 29 0.000000
pair lj/cut/coul/debye evdwl 106 30 0.000000
pair lj/cut/coul/debye ecoul 106 30 -0.000000
pair lj/cut/coul/debye evdwl 106 31 0.000000
pair lj/cut/coul/debye ecoul 106 31 0.000000
pair lj/cut/coul/debye evdwl 106 32 0.000000
pair lj/cut/coul/debye ecoul 106 32 -0.000000
pair lj/cut/coul/debye evdwl 106 33 0.000000
pair lj/cut/coul/debye ecoul 106 33 0.000000
pair lj/cut/coul/debye evdwl 106 34 0.000000
pair lj/cut/coul/debye ecoul 106 34 0.000000
pair lj/cut/coul/debye evdwl 106 35 0.000000
pair lj/cut/coul/debye ecoul 106 35 0.000000
pair lj/cut/coul/debye evdwl 106 37 0.000000
pair lj/cut/coul/debye ecoul 106 37 0.000000
pair lj/cut/coul/debye evdwl 106 45 0.000000
pair lj/cut/coul/debye ecoul 106 45 0.000000
pair lj/cut/coul/debye evdwl 106 46 0.000000
pair lj/cut/coul/debye ecoul 106 46 0.000000
pair lj/cut/coul/debye evdwl 106 47 0.000000
pair lj/cut/coul/debye ecoul 106 47 0.000000
pair lj/cut/coul/debye evdwl 106 48 0.000000
pair lj/cut/coul/debye ecoul 106 48 0.000000
pair lj/cut/coul/debye evdwl 106 49 0.000000
pair lj/cut/coul/debye ecoul 106 49 0.000000
pair lj/cut/coul/debye evdwl 106 50 0.000000
pair lj/cut/coul/debye ecoul 106 50 0.000000
pair lj/cut/coul/debye evdwl 106 52 0.000000
pair lj/cut/coul/debye ecoul 106 52 0.000000
pair lj/cut/coul/debye evdwl 106 51 0.000000
pair lj/cut/coul/debye ecoul 106 51 0.000000
pair lj/cut/coul/debye evdwl 106 53 0.000000
pair lj/cut/coul/debye ecoul 106 53 0.000000
pair lj/cut/coul/debye evdwl 106 54 0.000000
pair lj/cut/coul/debye ecoul 106 54 0.000000
pair lj/cut/coul/debye evdwl 106 55 0.000000
pair lj/cut/coul/debye ecoul 106 55 0.000000
pair lj/cut/coul/debye evdwl 106 56 0.000000
pair lj/cut/coul/debye ecoul 106 56 0.000000
pair lj/cut/coul/debye evdwl 106 57 0.000000
pair lj/cut/coul/debye ecoul 106 57 0.000000
pair lj/cut/coul/debye evdwl 106 58 0.000000
pair lj/cut/coul/debye ecoul 106 58 0.000000
pair lj/cut/coul/debye evdwl 106 59 0.000000
pair lj/cut/coul/debye ecoul 106 59 0.000000
pair lj/cut/coul/debye evdwl 106 60 0.000000
pair lj/cut/coul/debye ecoul 106 60 0.000000
pair lj/cut/coul/debye evdwl 106 61 0.000000
pair lj/cut/coul/debye ecoul 106 61 0.000000
pair lj/cut/coul/debye evdwl 106 62 0.000000
pair lj/cut/coul/debye ecoul 106 62 -0.000000
pair lj/cut/coul/debye evdwl 106 7 0.000000
pair lj/cut/coul/debye ecoul 106 7 0.000000
pair lj/cut/coul/debye evdwl 106 8 0.000000
pair lj/cut/coul/debye ecoul 106 8 0.000000
pair lj/cut/coul/debye evdwl 106 9 0.000000
pair lj/cut/coul/debye ecoul 106 9 0.000000
pair lj/cut/coul/debye evdwl 106 10 0.000000
pair lj/cut/coul/debye ecoul 106 10 0.000000
pair lj/cut/coul/debye evdwl 106 11 0.000000
pair lj/cut/coul/debye ecoul 106 11 0.000000
pair lj/cut/coul/debye evdwl 106 12 0.000000
pair lj/cut/coul/debye ecoul 106 12 0.000000
pair lj/cut/coul/debye evdwl 106 38 0.000000
pair lj/cut/coul/debye ecoul 106 38 0.000000
pair lj/cut/coul/debye evdwl 106 13 0.000000
pair lj/cut/coul/debye ecoul 106 13 0.000000
pair lj/cut/coul/debye evdwl 106 14 0.000000
pair lj/cut/coul/debye ecoul 106 14 0.000000
pair lj/cut/coul/debye evdwl 106 15 0.000000
pair lj/cut/coul/debye ecoul 106 15 -0.000000
pair lj/cut/coul/debye evdwl 106 17 0.000000
pair lj/cut/coul/debye ecoul 106 17 -0.000000
pair lj/cut/coul/debye evdwl 106 18 0.000000
pair lj/cut/coul/debye ecoul 106 18 0.000000
pair lj/cut/coul/debye evdwl 106 21 0.000000
pair lj/cut/coul/debye ecoul 106 21 0.000000
pair lj/cut/coul/debye evdwl 107 51 0.000000
pair lj/cut/coul/debye ecoul 107 51 -0.000000
pair lj/cut/coul/debye evdwl 107 53 0.000000
pair lj/cut/coul/debye ecoul 107 53 -0.015364
pair lj/cut/coul/debye evdwl 107 54 0.000000
pair lj/cut/coul/debye ecoul 107 54 -0.000000
pair lj/cut/coul/debye evdwl 107 55 0.000000
pair lj/cut/coul/debye ecoul 107 55 -0.006661
pair lj/cut/coul/debye evdwl 107 56 0.000000
pair lj/cut/coul/debye ecoul 107 56 -0.000000
pair lj/cut/coul/debye evdwl 107 57 0.000000
pair lj/cut/coul/debye ecoul 107 57 -0.011176
pair lj/cut/coul/debye evdwl 107 58 0.000000
pair lj/cut/coul/debye ecoul 107 58 -0.007969
pair lj/cut/coul/debye evdwl 107 59 0.000000
pair lj/cut/coul/debye ecoul 107 59 -0.000000
pair lj/cut/coul/debye evdwl 107 60 0.000000
pair lj/cut/coul/debye ecoul 107 60 -0.000000
pair lj/cut/coul/debye evdwl 107 61 0.000000
pair lj/cut/coul/debye ecoul 107 61 -0.000000
pair lj/cut/coul/debye evdwl 107 62 0.000000
pair lj/cut/coul/debye ecoul 107 62 0.003761
pair lj/cut/coul/debye evdwl 107 7 0.000000
pair lj/cut/coul/debye ecoul 107 7 -0.000000
pair lj/cut/coul/debye evdwl 107 8 0.000000
pair lj/cut/coul/debye ecoul 107 8 -0.000000
pair lj/cut/coul/debye evdwl 107 9 0.000000
pair lj/cut/coul/debye ecoul 107 9 -0.000000
pair lj/cut/coul/debye evdwl 107 10 0.000000
pair lj/cut/coul/debye ecoul 107 10 -0.000905
pair lj/cut/coul/debye evdwl 107 11 0.000000
pair lj/cut/coul/debye ecoul 107 11 -0.000000
pair lj/cut/coul/debye evdwl 107 12 0.000000
pair lj/cut/coul/debye ecoul 107 12 -0.000000
pair lj/cut/coul/debye evdwl 107 38 0.000000
pair lj/cut/coul/debye ecoul 107 38 -0.000000
pair lj/cut/coul/debye evdwl 107 13 0.000000
pair lj/cut/coul/debye ecoul 107 13 -0.000000
pair lj/cut/coul/debye evdwl 107 14 0.000000
pair lj/cut/coul/debye ecoul 107 14 -0.000000
pair lj/cut/coul/debye evdwl 107 15 0.000000
pair lj/cut/coul/debye ecoul 107 15 0.002489
pair lj/cut/coul/debye evdwl 107 17 0.000000
pair lj/cut/coul/debye ecoul 107 17 0.003651
pair lj/cut/coul/debye evdwl 107 18 0.000000
pair lj/cut/coul/debye ecoul 107 18 -0.003935
pair lj/cut/coul/debye evdwl 107 21 0.000000
pair lj/cut/coul/debye ecoul 107 21 -0.005191
pair lj/cut/coul/debye evdwl 108 51 0.000000
pair lj/cut/coul/debye ecoul 108 51 0.000000
pair lj/cut/coul/debye evdwl 108 53 0.000000
pair lj/cut/coul/debye ecoul 108 53 0.000000
pair lj/cut/coul/debye evdwl 108 54 0.000000
pair lj/cut/coul/debye ecoul 108 54 0.000000
pair lj/cut/coul/debye evdwl 108 55 0.000000
pair lj/cut/coul/debye ecoul 108 55 0.000000
pair lj/cut/coul/debye evdwl 108 56 0.000000
pair lj/cut/coul/debye ecoul 108 56 0.000000
pair lj/cut/coul/debye evdwl 108 57 0.000000
pair lj/cut/coul/debye ecoul 108 57 0.000000
pair lj/cut/coul/debye evdwl 108 58 0.000000
pair lj/cut/coul/debye ecoul 108 58 0.000000
pair lj/cut/coul/debye evdwl 108 59 0.000000
pair lj/cut/coul/debye ecoul 108 59 0.000000
pair lj/cut/coul/debye evdwl 108 60 0.000000
pair lj/cut/coul/debye ecoul 108 60 0.000000
pair lj/cut/coul/debye evdwl 108 61 0.000000
pair lj/cut/coul/debye ecoul 108 61 0.000000
pair lj/cut/coul/debye evdwl 108 62 0.000000
pair lj/cut/coul/debye ecoul 108 62 -0.000000
pair lj/cut/coul/debye evdwl 108 7 0.000000
pair lj/cut/coul/debye ecoul 108 7 0.000000
pair lj/cut/coul/debye evdwl 108 8 0.000000
pair lj/cut/coul/debye ecoul 108 8 0.000000
pair lj/cut/coul/debye evdwl 108 9 0.000000
pair lj/cut/coul/debye ecoul 108 9 0.000000
pair lj/cut/coul/debye evdwl 108 10 0.000000
pair lj/cut/coul/debye ecoul 108 10 0.000000
pair lj/cut/coul/debye evdwl 108 11 0.000000
pair lj/cut/coul/debye ecoul 108 11 0.000000
pair lj/cut/coul/debye evdwl 108 12 0.000000
pair lj/cut/coul/debye ecoul 108 12 0.000000
pair lj/cut/coul/debye evdwl 108 38 0.000000
pair lj/cut/coul/debye ecoul 108 38 0.000000
pair lj/cut/coul/debye evdwl 108 13 0.000000
pair lj/cut/coul/debye ecoul 108 13 0.000000
pair lj/cut/coul/debye evdwl 108 14 0.000000
pair lj/cut/coul/debye ecoul 108 14 0.000000
pair lj/cut/coul/debye evdwl 108 15 0.000000
pair lj/cut/coul/debye ecoul 108 15 -0.000000
pair lj/cut/coul/debye evdwl 108 17 0.000000
pair lj/cut/coul/debye ecoul 108 17 -0.000000
pair lj/cut/coul/debye evdwl 108 18 0.000000
pair lj/cut/coul/debye ecoul 108 18 0.000000
pair lj/cut/coul/debye evdwl 108 21 0.000000
pair lj/cut/coul/debye ecoul 108 21 0.000000
pair lj/cut/coul/debye evdwl 109 0 0.000000
pair lj/cut/coul/debye ecoul 109 0 0.000000
pair lj/cut/coul/debye evdwl 109 1 0.000000
pair lj/cut/coul/debye ecoul 109 1 0.000000
pair lj/cut/coul/debye evdwl 109 2 0.000000
pair lj/cut/coul/debye ecoul 109 2 0.000000
pair lj/cut/coul/debye evdwl 109 3 0.000000
pair lj/cut/coul/debye ecoul 109 3 0.000000
pair lj/cut/coul/debye evdwl 109 4 0.000000
pair lj/cut/coul/debye ecoul 109 4 0.000000
pair lj/cut/coul/debye evdwl 109 5 0.000000
pair lj/cut/coul/debye ecoul 109 5 0.000000
pair lj/cut/coul/debye evdwl 109 6 0.000000
pair lj/cut/coul/debye ecoul 109 6 0.000000
pair lj/cut/coul/debye evdwl 109 36 0.000000
pair lj/cut/coul/debye ecoul 109 36 0.000000
pair lj/cut/coul/debye evdwl 109 39 0.000000
pair lj/cut/coul/debye ecoul 109 39 0.000000
pair lj/cut/coul/debye evdwl 109 40 0.000000
pair lj/cut/coul/debye ecoul 109 40 0.000000
pair lj/cut/coul/debye evdwl 109 41 0.000000
pair lj/cut/coul/debye ecoul 109 41 0.000000
pair lj/cut/coul/debye evdwl 109 42 0.000000
pair lj/cut/coul/debye ecoul 109 42 0.000000
pair lj/cut/coul/debye evdwl 109 43 0.000000
pair lj/cut/coul/debye ecoul 109 43 0.000000
pair lj/cut/coul/debye evdwl 109 44 0.000000
pair lj/cut/coul/debye ecoul 109 44 0.000000
pair lj/cut/coul/debye evdwl 109 16 0.000000
pair lj/cut/coul/debye ecoul 109 16 0.000000
pair lj/cut/coul/debye evdwl 109 19 0.000000
pair lj/cut/coul/debye ecoul 109 19 0.000000
pair lj/cut/coul/debye evdwl 109 20 0.000000
pair lj/cut/coul/debye ecoul 109 20 0.000000
pair lj/cut/coul/debye evdwl 109 22 0.000000
pair lj/cut/coul/debye ecoul 109 22 0.000000
pair lj/cut/coul/debye evdwl 109 23 0.000000
pair lj/cut/coul/debye ecoul 109 23 0.000000
pair lj/cut/coul/debye evdwl 109 24 0.000000
pair lj/cut/coul/debye ecoul 109 24 0.000000
